"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000213619",595.228007848695,0.140700513608088,0.0828785032751969,1.69767199029759,0.0895696871027914,0.144066140840439
"ENSG00000111850",45.5999617993325,-0.464293702466561,0.273572358494573,-1.69715136800186,0.0896680467158062,0.14420860677625
"ENSG00000213799",89.1645417691139,0.332871898599997,0.196208339053633,1.69652268708624,0.0897869374140542,0.144384057131296
"ENSG00000101182",2910.53796355664,-0.0762651823957754,0.0449792808995059,-1.69556250946229,0.0899687627919075,0.144660661796545
"ENSG00000162924",38.1138010155897,-0.495056040864323,0.292053163114339,-1.69508878310114,0.0900585797678616,0.144789282057243
"ENSG00000152463",2.85301751286944,2.05422401309083,1.21192992078026,1.69500230819311,0.0900749829153814,0.14479985800686
"ENSG00000215305",428.78278052656,-0.152721962925468,0.0901372098438956,-1.6943276055467,0.0902030476781133,0.144989913478027
"ENSG00000150593",853.003872394438,-0.139768369472723,0.0824987478206222,-1.69418776848132,0.0902296083605922,0.145016790405497
"ENSG00000205090",40.4750829217052,0.497894327131639,0.293990305983403,1.69357396144806,0.0903462694529675,0.145188454824756
"ENSG00000176396",279.487968913862,0.187186032606129,0.110556170172864,1.69313058071247,0.0904306145393749,0.145308154936907
"ENSG00000173660",1430.6293590338,-0.100917635961311,0.0596061058533263,-1.69307547467772,0.0904411018807883,0.145309163798
"ENSG00000164142",0.899827520488493,-3.37426626216116,1.99320141198836,-1.69288775427622,0.0904768346762111,0.145348317932778
"ENSG00000112293",3.34922880742585,-1.80620565316791,1.06696531184124,-1.6928438376792,0.0904851958904357,0.145348317932778
"ENSG00000136002",31.6077405175944,-0.536692276409166,0.317074998088933,-1.69263511675125,0.090524942449327,0.145396316675913
"ENSG00000171169",168.52560085174,-0.244536700275833,0.144521857765607,-1.69203955759021,0.0906384315240364,0.145562733333469
"ENSG00000089123",61.4035391148283,-0.379038458469531,0.224044494745253,-1.69179992081713,0.0906841287128134,0.14562025375566
"ENSG00000127774",34.2640702248027,0.524929040953964,0.310317132728757,1.69158897653516,0.0907243697632228,0.145669001151583
"ENSG00000055211",841.259380656816,0.116492810229248,0.0688722432151556,1.69143336692733,0.0907540640298407,0.145700805628736
"ENSG00000104936",507.532711081634,-0.143224440430516,0.084682974474626,-1.69130148437844,0.090779236690467,0.145725344771169
"ENSG00000176293",55.7335511319863,0.408662514733905,0.241715531496314,1.69067544896318,0.0908988058116279,0.14590139403744
"ENSG00000160111",7.39328267908101,-1.16848532888433,0.691355307564611,-1.69013720745194,0.0910017080358146,0.146050655889343
"ENSG00000149527",30.2467084107542,-0.546723127863649,0.323492500967128,-1.69006430204453,0.0910156534563754,0.146057132038334
"ENSG00000149564",7.40298169038127,1.15518065194474,0.683741224348003,1.68949978560425,0.0911236929131536,0.146214587496359
"ENSG00000102038",2571.66187347474,0.0810612102584133,0.0480011704361005,1.68873403548196,0.0912704100698649,0.146434063097068
"ENSG00000205643",91.9595078984705,-0.317747830704561,0.188182372489996,-1.6885100687178,0.0913133578129855,0.146487021600934
"ENSG00000162591",120.624795073974,0.276917665332408,0.16404982058098,1.68800955924065,0.0914093939550876,0.146625124957562
"ENSG00000099974",12.6306788488415,0.875541531297011,0.519239307548939,1.68620040618649,0.091757205702146,0.147167014652109
"ENSG00000274349",34.3502540739961,-0.520506484428133,0.308715764985959,-1.68603791403982,0.0917884969804646,0.14720118264397
"ENSG00000198753",168.36720286218,0.236624709068634,0.14037209085319,1.6856962636263,0.0918543169162083,0.147290710772612
"ENSG00000163389",411.455422545178,-0.156169165966275,0.0926475486375982,-1.68562653046708,0.091867755869093,0.147296234334061
"ENSG00000177409",294.272442595641,0.18498933471516,0.109763490875877,1.68534485591707,0.0919220561808858,0.147367264657228
"ENSG00000166224",716.434503477663,0.125873773372535,0.0747253699661686,1.68448511435305,0.0920879538732935,0.147617170348553
"ENSG00000134640",2.56518100208873,-2.10039578057703,1.24723224367714,-1.68404544640745,0.0921728861052769,0.147721182625008
"ENSG00000130943",2.56518100208873,-2.10039578057703,1.24723224367714,-1.68404544640745,0.0921728861052769,0.147721182625008
"ENSG00000106565",2.97202605588715,-1.86937067019768,1.11070831025481,-1.68304374149215,0.0923666240153563,0.148015581682975
"ENSG00000103091",454.565655199144,0.148170100006299,0.0880828668689037,1.68216709189115,0.0925364434259215,0.148271591999482
"ENSG00000010030",4.95221782664848,1.41943641087534,0.844460065536142,1.68088044515657,0.0927861389729326,0.148655518663233
"ENSG00000158859",27.1827476128337,-0.591397049498063,0.351856168683548,-1.68079204554163,0.0928033142508555,0.148666874503164
"ENSG00000204560",874.580214263206,0.114894977341402,0.0683597768830515,1.68073950179741,0.0928135242535953,0.148667071019399
"ENSG00000188419",582.67350875039,-0.141632002626536,0.0842821992975351,-1.68044977239552,0.0928698390253841,0.148741109275822
"ENSG00000164307",652.434174636047,0.126760518131432,0.0754402668493575,1.68027664038561,0.0929035038247916,0.148778858999215
"ENSG00000119862",27.7433252908577,-0.572638314037765,0.340836271221884,-1.6800979308478,0.0929382634245702,0.148804284973027
"ENSG00000164053",122.642544929948,-0.278800612578197,0.165943737870714,-1.68009119328991,0.0929395741061685,0.148804284973027
"ENSG00000233198",2.2280362675084,2.39175082502692,1.42383050013378,1.67980024644941,0.0929961872065943,0.148878753753073
"ENSG00000278882",16.3881755153626,-0.744981097987962,0.443557992241074,-1.67955737698232,0.0930434664950369,0.148938265363729
"ENSG00000164818",505.697353575518,-0.160160980081732,0.0953964953106504,-1.6788979465145,0.0931719348289493,0.149127712370662
"ENSG00000169994",5.06339073708109,-1.45117819730619,0.864518250216177,-1.67859752751699,0.0932305087655968,0.149205259874836
"ENSG00000170122",3.20525572319966,1.88864966563466,1.12642882290366,1.67667022294953,0.09360698650752,0.149791505662088
"ENSG00000256060",58.1338349120994,0.414790388035996,0.24744271244461,1.67630876633252,0.0936777286995555,0.149888434000005
"ENSG00000105245",864.9460843394,0.115635690903891,0.0689870925439345,1.67619313468311,0.0937003685065068,0.14990838374391
"ENSG00000174684",526.332761379754,0.137332526529917,0.0819570222383423,1.67566515692255,0.093803798353923,0.150057568668199
"ENSG00000127533",2.67026212266753,2.02591096459507,1.20988199636023,1.67446988275696,0.0940382886069639,0.150411555978266
"ENSG00000160191",52.1370755331545,0.414871207326432,0.247768145679826,1.67443319312944,0.0940454938485359,0.150411555978266
"ENSG00000150967",165.883676271593,-0.235970822267777,0.140945162326335,-1.67420306148165,0.0940906980295344,0.150467524691762
"ENSG00000160326",228.129924433852,0.212995897483732,0.127420600731734,1.67159702795755,0.0946038112370784,0.151271668657053
"ENSG00000110318",115.766546398035,0.288154560992234,0.172404218646501,1.67138926909363,0.0946448141075976,0.151320814744823
"ENSG00000179950",1942.49543994425,-0.0924767201127913,0.0553366453829456,-1.67116599629099,0.0946888946532015,0.151374870311193
"ENSG00000197223",323.510954147084,0.180778768600036,0.108180534839978,1.67108407133914,0.0947050731469744,0.151384313236454
"ENSG00000005073",0.923650998227406,3.24973827538108,1.94532899754477,1.67053402251374,0.0948137538531227,0.151525168541241
"ENSG00000151650",0.923650998227406,3.24973827538108,1.94532899754477,1.67053402251374,0.0948137538531227,0.151525168541241
"ENSG00000235376",1.39277602994459,-2.85765533463634,1.71133771702619,-1.66983717252613,0.0949515835552111,0.151728986060577
"ENSG00000170667",0.862441159712526,-3.32798135528244,1.99315500717888,-1.66970523782437,0.0949776969352044,0.15175426034595
"ENSG00000176402",0.946024693642047,3.27644227817541,1.96243574628593,1.6695793910075,0.0950026107222709,0.151777612663938
"ENSG00000179546",5.85370955317711,1.26534094411907,0.759052411296345,1.66700075684901,0.0955142543779964,0.15257848266019
"ENSG00000130433",0.920521537926624,3.24447442298683,1.94660954789956,1.66673097154368,0.095567911500846,0.152647651425108
"ENSG00000164414",78.7446159063192,0.337512130576009,0.202625516076898,1.66569411943124,0.0957743538496035,0.15296081784086
"ENSG00000178685",118.016417261284,0.272472199112469,0.163589913025797,1.66558068326316,0.0957969611968959,0.152980346095986
"ENSG00000120805",1999.99344833726,0.0907147515916257,0.0544692772370565,1.66542969161909,0.0958270598186666,0.153002294662062
"ENSG00000196420",1.57020931414927,-3.00427446026129,1.80392745825108,-1.66540757862512,0.0958314684506375,0.153002294662062
"ENSG00000131495",302.198388544323,0.180053885449466,0.108230252372659,1.66361882655049,0.0961886271693824,0.1535558911636
"ENSG00000116761",69.2850135206864,-0.358770494966759,0.215670185189209,-1.66351456809854,0.0962094771809121,0.15357254139416
"ENSG00000049249",2.47064777156683,-2.11201292882399,1.27015503095415,-1.66279932555748,0.0963526116989328,0.153784361188962
"ENSG00000180098",167.693098313783,-0.232845853807139,0.140116090627167,-1.66180666877665,0.0965515446936784,0.154085183074763
"ENSG00000164442",3695.76084020369,0.0936538903799321,0.056365093320504,1.66155833092294,0.0966013640913249,0.154147997399085
"ENSG00000169738",296.921972774001,-0.179340741201559,0.108034387345104,-1.6600338615211,0.0969076407100207,0.154619985794553
"ENSG00000087191",1540.56635704022,-0.0947887567018807,0.0571298146300238,-1.65918194056358,0.0970791355635307,0.154876845630582
"ENSG00000162971",113.637752869758,-0.276099607465191,0.166488465515754,-1.65837078628768,0.0972426493730554,0.155120918547472
"ENSG00000160094",340.773619735751,-0.166266173100919,0.100274233813263,-1.65811462005833,0.0972943335039253,0.155186567876716
"ENSG00000196981",111.361771055144,-0.292898759962624,0.17671510411614,-1.65746307553952,0.0974258881695421,0.155379584443536
"ENSG00000196834",2.9160737188012,-1.88031789660939,1.13549970333524,-1.65593869473187,0.0977342344638932,0.155854484692584
"ENSG00000136144",693.664552627248,0.125651886055148,0.0758923547514225,1.65565934100619,0.0977908255946221,0.155927857580173
"ENSG00000151651",10.242844774568,0.951985454519308,0.575076902668378,1.65540547725367,0.0978422757040355,0.155993018101047
"ENSG00000170909",7.11647358202995,1.17823662103024,0.711912329764329,1.65503050273098,0.0979183106800031,0.15609735671194
"ENSG00000076984",471.825046623484,0.148482079332762,0.0897456687507162,1.65447627055069,0.0980307808444162,0.156244621812189
"ENSG00000006740",51.4534771632395,0.434270919325972,0.262483278288525,1.65447079965458,0.0980318915658373,0.156244621812189
"ENSG00000167863",1334.17321454914,-0.0964200384288187,0.0582946582705256,-1.6540115559365,0.098125164761142,0.156376370918005
"ENSG00000090266",511.950507283135,-0.140535081976201,0.0850244645283695,-1.65287817754277,0.0983556592509589,0.156726749490824
"ENSG00000120949",2.87800909922136,-1.85157049352641,1.12067334179762,-1.65219464447722,0.0984948778590818,0.156931622690502
"ENSG00000169021",1231.12956146845,0.10041407647468,0.0607832371621296,1.65200277515397,0.0985339851183487,0.156976961698651
"ENSG00000198625",218.435393325729,-0.203832447066313,0.123404782187971,-1.65173863972172,0.098587842108763,0.157045786532528
"ENSG00000117448",769.204135163665,-0.11537323947945,0.0698695566553332,-1.65126623099366,0.0986842244571247,0.157182330060424
"ENSG00000172828",2.56872215100066,2.0650845944393,1.25127136485579,1.65038907821351,0.0988633834992698,0.157450674952695
"ENSG00000168917",175.402785848671,0.223666983180855,0.135583156665648,1.64966643852691,0.0990111781214836,0.157669016008042
"ENSG00000134594",10.5405769789462,-0.98533153250534,0.597601471844731,-1.64881041785879,0.0991864800028617,0.157931108716743
"ENSG00000065057",93.1557614853377,-0.322965034788941,0.195924228715336,-1.64841804868445,0.099266914840088,0.158042107692904
"ENSG00000108599",528.720530501837,0.138683050727036,0.0841586229293873,1.64787690078291,0.0993779343827712,0.158201771109665
"ENSG00000155959",804.916548583417,-0.119064440699997,0.0722757256489331,-1.64736416868828,0.0994832156420746,0.158352266133804
"ENSG00000139537",27.4892300251433,0.583621868489978,0.354314441544405,1.64718622799019,0.0995197736843934,0.158393350384513
"ENSG00000118898",21.7779649148165,-0.636524710147711,0.386467051511545,-1.64703487052297,0.0995508786178897,0.158418396588202
"ENSG00000136521",531.618664314831,-0.140435808035207,0.0852673816937887,-1.64700504748156,0.0995570083593384,0.158418396588202
"ENSG00000099795",613.461331317405,-0.140475161980105,0.0852994979078602,-1.64684629365398,0.0995896432282471,0.158440765921039
"ENSG00000078399",2.92669282946223,-1.93130512376265,1.17273956268739,-1.64683207185146,0.0995925672067106,0.158440765921039
"ENSG00000065526",957.239667690687,-0.122588415141517,0.0744618295669037,-1.64632558526341,0.0996967446457553,0.158573968438636
"ENSG00000154001",1062.62982775295,-0.102657693404822,0.0623558417324285,-1.64632038559163,0.0996978145984805,0.158573968438636
"ENSG00000196743",580.446659222354,-0.136260044441523,0.0828272522333582,-1.64511124982902,0.0999468710572273,0.158952949783254
"ENSG00000164168",713.023198087962,-0.13157153643044,0.0800214683198567,-1.64420297693777,0.100134282245402,0.159233820860243
"ENSG00000168904",125.785262483781,-0.269108304491063,0.163695872187772,-1.6439529042148,0.100185930906976,0.159298764667927
"ENSG00000122126",1097.88614399495,-0.1056927555794,0.0643433622599156,-1.64263650308563,0.100458163522092,0.15971439201603
"ENSG00000136834",0.987642624170547,3.32578231781577,2.02473570547311,1.6425760205768,0.100470685498272,0.159717070744637
"ENSG00000127804",563.640866750722,-0.135664894267822,0.0826096472505581,-1.64224032886069,0.100540207938144,0.159810352091498
"ENSG00000159110",136.706584679478,0.259964192861245,0.158314640244613,1.64207297859234,0.100574880839562,0.159848225365412
"ENSG00000101132",299.855308003236,0.17962932370944,0.109428072681433,1.64152871660617,0.100687711078613,0.160010296083308
"ENSG00000006704",374.024397600836,0.158857301458932,0.0968113907589183,1.64089473577052,0.100819267975887,0.160202088563732
"ENSG00000101333",1013.97333816832,0.108077029071577,0.0658991620012671,1.64003647071414,0.100997584104206,0.160468132225936
"ENSG00000168246",546.989017881489,-0.134568090416602,0.0821113002620395,-1.63884982928243,0.101244538600686,0.160843161571295
"ENSG00000125870",809.544036955151,-0.121184493779322,0.0739674379749165,-1.63834921280385,0.101348867120609,0.160987879206427
"ENSG00000180353",3.78730118215103,-1.59619633979863,0.974295695220025,-1.63830790552571,0.101357479383664,0.160987879206427
"ENSG00000119723",90.5502471571278,0.320198594293952,0.195451586008996,1.63825017147323,0.101369517484713,0.160989649643286
"ENSG00000125827",767.324277098007,-0.128986488581576,0.0787831837189829,-1.6372337660492,0.101581634255703,0.161309139711298
"ENSG00000122674",86.8285355951124,0.3106846943497,0.18978746636308,1.63701376230679,0.101627594009601,0.161364736103588
"ENSG00000118508",825.989796365768,-0.116353450886446,0.0710805065549477,-1.63692489721497,0.101646163013844,0.16137683405128
"ENSG00000134533",0.981383703568984,3.31569696242232,2.02745857800104,1.63539566154363,0.101966131307706,0.161867389402517
"ENSG00000205795",15.9299496492494,-0.738507967601835,0.451667599190456,-1.63506961518935,0.102034454913512,0.161958405655934
"ENSG00000213689",82.7388569049125,0.323330101380317,0.197795268907525,1.63467055185977,0.102118128946351,0.162073765282288
"ENSG00000127603",10058.8664764401,0.224014324966732,0.137063887208741,1.63437889825473,0.102179316263313,0.162153414782891
"ENSG00000159496",8.39239343792189,1.04909872528554,0.642593988317895,1.63259965757187,0.10255322330934,0.162729264118546
"ENSG00000196588",1081.91628054635,0.104841602617249,0.0642447653293109,1.63190887350655,0.102698684448448,0.162942535407603
"ENSG00000050730",3.61572641036887,1.69364848408344,1.03799956834088,1.63164661695432,0.10275395181285,0.163012674038512
"ENSG00000180660",11.7895529298389,-0.857674381657103,0.525916064172544,-1.6308198971,0.102928327765114,0.163271735507722
"ENSG00000120158",185.078924332184,0.220428129623799,0.135195275699463,1.6304425467781,0.103007998598037,0.163380529846951
"ENSG00000182508",3.66561021550714,-1.610356149294,0.987875705823827,-1.63012020621669,0.103076093925777,0.163470942890144
"ENSG00000128311",420.933981109858,0.152112700807164,0.0933353592984297,1.62974356075279,0.103155706656652,0.163579600248089
"ENSG00000157259",483.421535079155,0.138414011865609,0.0849491985207732,1.62937395850488,0.10323387816228,0.163685949043107
"ENSG00000213859",396.939086443049,-0.157573009704519,0.0967745922666555,-1.62824772508819,0.103472368891887,0.164046447152391
"ENSG00000167508",635.749112767121,0.137332824327672,0.0843690144928334,1.62776376082166,0.103574987408309,0.164191477296296
"ENSG00000103245",269.900875707227,0.185877448926783,0.114216647948143,1.6274111722415,0.103649800287902,0.164292402306205
"ENSG00000175309",155.381324911803,0.235263045734347,0.144597131041448,1.62702429875258,0.10373193720831,0.164404913493502
"ENSG00000108666",198.396452347579,0.20893047459287,0.128427241694556,1.62683922691246,0.103771248006489,0.164443827409818
"ENSG00000169217",1195.92773158298,0.0987903798685113,0.0607266769615692,1.62680365222406,0.103778805722535,0.164443827409818
"ENSG00000138867",1288.53107021105,0.0981089487812117,0.0603102066918208,1.62673872571087,0.103792600257008,0.164448005008361
"ENSG00000100296",741.71325865383,0.118070498787275,0.0726077454934967,1.62614192170242,0.103919467774664,0.164631314206492
"ENSG00000113460",386.031271556433,-0.162244072650867,0.0998495723827001,-1.62488500230149,0.104187064431286,0.165037505974667
"ENSG00000169258",313.998881611544,-0.170070428942253,0.104677488492255,-1.62470872574323,0.104224637229632,0.165079280332114
"ENSG00000178295",194.25573766161,-0.219438812670296,0.135088774778916,-1.62440449274506,0.10428950886096,0.165153846511111
"ENSG00000175782",231.281337343927,0.205677373973533,0.126618780426069,1.62438283863921,0.104294127390345,0.165153846511111
"ENSG00000185614",21.1569188670569,-0.627370580139261,0.38625139364317,-1.62425454112107,0.104321494857357,0.16517943609881
"ENSG00000087269",873.608307077936,-0.112099841429599,0.0690436201815469,-1.62360897552645,0.10445928865137,0.165379847045213
"ENSG00000165983",33.7726974650238,-0.495594955125974,0.30528637141268,-1.62337726650771,0.104508781394179,0.1654404318139
"ENSG00000153162",22.0265005377848,0.621598336059432,0.38299153976189,1.62300800807738,0.10458769299428,0.165539289317372
"ENSG00000079950",803.822380569779,0.116179088454707,0.0715838106633751,1.6229799360786,0.1045936939967,0.165539289317372
"ENSG00000164951",564.738112897944,0.13247431817419,0.0816336618663194,1.62279034341404,0.104634230726083,0.165585664387524
"ENSG00000124257",5.0132419772386,1.42295247956742,0.87715233978735,1.62224098941854,0.104751758321223,0.165753855930662
"ENSG00000158169",185.536772602971,-0.216560191954817,0.133500475309831,-1.6221679469846,0.104767392751298,0.165760798107207
"ENSG00000167074",315.181945769194,-0.181495183409694,0.111896415373686,-1.6219928297397,0.104804883416602,0.165802315563963
"ENSG00000185668",2.55775727901033,2.02631907713564,1.24934800665622,1.62190123675702,0.104824496703098,0.165815544961926
"ENSG00000069869",1914.94081635637,-0.088181332570134,0.0543769040157867,-1.62166887148509,0.104874267372945,0.165876470545445
"ENSG00000150401",150.074297856239,-0.249848683913275,0.154110764365848,-1.62122798456928,0.104968753174395,0.166008100041231
"ENSG00000179922",76.7667012624334,-0.33124865430553,0.204341681658317,-1.62105279557901,0.105006316414031,0.166049687908797
"ENSG00000157693",152.934807314104,-0.242852133722011,0.149865374178911,-1.62046860425605,0.10513165322285,0.166230050981478
"ENSG00000179526",605.195369638287,0.128776146714215,0.0794781629248657,1.620270801125,0.105174118295232,0.166279355871608
"ENSG00000152795",2205.78312817436,-0.0899107358531134,0.0555020369063601,-1.61995380466497,0.105242200599072,0.166369146458128
"ENSG00000169814",208.444044873029,0.21519902854102,0.132941145266302,1.61875413447013,0.10550017415045,0.166759069780065
"ENSG00000161921",9.84317374018462,-0.915052138217676,0.56534115256586,-1.61858398962223,0.105536802188126,0.166799076745158
"ENSG00000274600",1.99365205197605,-2.40558332442818,1.4864585809007,-1.61833188986036,0.105591091669222,0.166866985741046
"ENSG00000141994",140.09908369281,-0.274233534450229,0.169522198205128,-1.61768510173751,0.105730478314727,0.167069345920708
"ENSG00000149792",784.853330592856,0.116765178084547,0.0721969476903775,1.61731460705657,0.105810387823596,0.167177690367083
"ENSG00000145016",511.255650208382,0.136493432140958,0.0844174259823627,1.61688692296156,0.105902691691355,0.167305592255032
"ENSG00000169047",3628.79064118237,0.074526819291962,0.0461072339105197,1.61638018530013,0.106012139748973,0.167460548298002
"ENSG00000186280",9.99148845352981,-0.918129943649776,0.568102189931006,-1.61613519525647,0.106065086237986,0.167526228804569
"ENSG00000109854",311.159466817558,0.173320915520972,0.10725240124707,1.61600965111918,0.106092226572999,0.167551139652043
"ENSG00000142046",20.9280070179767,0.68523424976887,0.424344853404458,1.61480513848897,0.106352900036647,0.167944823823004
"ENSG00000122873",330.889472817135,0.177011987130378,0.109624793201549,1.61470760364341,0.106374030151847,0.16796019459802
"ENSG00000185522",5.34123315147326,1.29488271084753,0.802128662887436,1.61430799167096,0.1064606375249,0.168078936887196
"ENSG00000226124",1.31377173864012,-2.82514802763488,1.7503252429376,-1.61407032152116,0.106512173964457,0.168142290048004
"ENSG00000175395",265.625719348672,0.182802150141931,0.113280344444742,1.61371463900432,0.106589337168605,0.168230894960031
"ENSG00000106615",1180.41969514438,0.102360996256823,0.0634322316316049,1.61370637015113,0.106591131573943,0.168230894960031
"ENSG00000170558",2618.64504639285,-0.0820847493165504,0.0508725682967593,-1.61353656921189,0.106627984990549,0.168271040024705
"ENSG00000116205",175.960338595194,-0.2281749860043,0.141496439460898,-1.61258464787982,0.10683477603605,0.168579328610205
"ENSG00000155897",1.43846023914168,2.72226586835417,1.68834412123663,1.61238803992177,0.106877525823805,0.168628730927229
"ENSG00000188158",77.1473846416078,0.325603646963508,0.201953563671554,1.61226987552966,0.106903225621568,0.168651224492686
"ENSG00000136897",294.780313568304,0.175641982831905,0.108966910894875,1.6118836570613,0.10698725916928,0.168765731096742
"ENSG00000065491",205.683256751335,0.208300770905616,0.129255836676893,1.61153860638662,0.107062379674368,0.168862177427179
"ENSG00000213445",671.458491246975,-0.121097576097719,0.07514598720879,-1.61149757419853,0.107071315514791,0.168862177427179
"ENSG00000103226",426.492923756113,0.152761883041259,0.0948352407840944,1.61081346742233,0.107220384864706,0.169079181696558
"ENSG00000167112",511.620921109544,-0.135740352684276,0.0843237857254172,-1.60975164381598,0.107452085659111,0.169426429704074
"ENSG00000164051",147.335786904159,0.241964925743899,0.150327491202184,1.6095853380435,0.107488411175336,0.169465575941603
"ENSG00000213995",575.850937777863,0.127658672107898,0.0793225512217739,1.60936165241311,0.107537285285663,0.169524495725756
"ENSG00000170638",425.736967584787,0.14814026982236,0.092054836778046,1.60926112095057,0.107559256602377,0.169540997198484
"ENSG00000076770",31.0676342379971,-0.508523559218227,0.316163107010308,-1.60842156451115,0.107742881883421,0.16981227603442
"ENSG00000128683",1.44158969944246,2.72619880326776,1.69507874280476,1.60830215990842,0.107769017851617,0.169835306361968
"ENSG00000088451",142.375456544937,0.24791328119696,0.154218248875304,1.60754828306613,0.107934146679035,0.170077349915067
"ENSG00000121289",539.950323053255,0.130990115712924,0.0815066070589399,1.60711039803438,0.108030152732542,0.170210433073787
"ENSG00000109917",834.173771694344,-0.112964160693281,0.070298868385883,-1.60691293170185,0.108073469227398,0.170245943113243
"ENSG00000124678",2.34454476868852,-2.05008157874607,1.27579724675076,-1.60690233810057,0.10807579344331,0.170245943113243
"ENSG00000109475",2862.87531743876,-0.0762735646583337,0.0474777423989022,-1.60651203710346,0.108161452322949,0.170362667984998
"ENSG00000120756",9.81772964303659,-0.961124663983837,0.598341315548807,-1.60631505631912,0.108204703852192,0.170401691493042
"ENSG00000174899",9.69545339001412,-0.940660246109837,0.585611498936728,-1.60628718496436,0.108210824735713,0.170401691493042
"ENSG00000188820",3.25276810680727,-1.6583872248868,1.03246459971322,-1.60624124579908,0.108220914125043,0.170401691493042
"ENSG00000250120",6.71730026432564,1.13707675865722,0.708052270151629,1.60592205772282,0.108291036366656,0.170493888897743
"ENSG00000160613",938.11521234476,-0.107645216081451,0.0670363271536724,-1.60577437118069,0.108323493702186,0.170526773144928
"ENSG00000168061",172.284323492261,0.221434203914605,0.137915866379612,1.60557454140272,0.108367422905136,0.170577707868835
"ENSG00000174473",1.49417250196129,2.81426526782832,1.75325198616899,1.6051687321785,0.108456676595655,0.170699967926822
"ENSG00000100429",10.8286391187157,0.897624499946549,0.559317592564288,1.60485654640548,0.108525378320414,0.17078985858903
"ENSG00000130997",21.6723017058872,0.64091394583256,0.399450516016972,1.60448896705225,0.108606314468666,0.170895432026041
"ENSG00000013563",408.014143027174,0.150079465001636,0.0935397092068074,1.60444656364951,0.108615654212778,0.170895432026041
"ENSG00000188580",1.40107387836571,2.72234998096685,1.6969256861777,1.60428356005319,0.1086515631886,0.170933682565498
"ENSG00000110455",36.7533627603354,0.501235933019099,0.312483511311173,1.60403962089367,0.108705319457721,0.17099999980445
"ENSG00000135441",82.255033095355,-0.336158432929014,0.209755252216815,-1.60262224366874,0.109018079781246,0.171468737690954
"ENSG00000163354",0.878903607398124,3.19448965263815,1.99340251144232,1.60253116683734,0.109038201224021,0.171468737690954
"ENSG00000126246",0.878903607398124,3.19448965263815,1.99340251144232,1.60253116683734,0.109038201224021,0.171468737690954
"ENSG00000114395",165.641431259569,0.229869866789052,0.143462609134918,1.60229810523572,0.109089704484775,0.171531426938719
"ENSG00000043355",0.939765773040483,3.2664480779429,2.03898612732212,1.60199622458091,0.109156444362472,0.17161805814104
"ENSG00000169752",2.16263013542504,2.27811526161499,1.42258800628614,1.60138792928694,0.109291024570266,0.171811319479102
"ENSG00000125872",2.42667852029377,-2.01828942338617,1.2605467860584,-1.6011221842048,0.109349859591982,0.171885476820247
"ENSG00000125166",1716.82112493441,-0.085455931566268,0.0534213122644352,-1.5996599099487,0.109674050072883,0.172369214487854
"ENSG00000103274",107.824274127037,0.286176969505584,0.178902130770131,1.59962862529172,0.109680994264289,0.172369214487854
"ENSG00000119335",5158.88194095557,-0.0679712020772623,0.0424939763450598,-1.5995491108039,0.10969864549688,0.172378573124322
"ENSG00000204618",15.4789597592244,0.769366126486976,0.4810667994799,1.59929167283788,0.109755808942938,0.17245001196173
"ENSG00000109111",4214.30382622842,0.0701139890469482,0.0438911982474853,1.59744987255993,0.110165463019474,0.173075215220233
"ENSG00000151849",200.434987613684,-0.215178157776096,0.13471881510235,-1.59723909101055,0.110212422083296,0.173130534711534
"ENSG00000155636",169.958497183759,-0.233078396270399,0.145956470313646,-1.59690348615266,0.110287222597098,0.173229573338594
"ENSG00000102786",601.264040221255,-0.126155515445834,0.0790066723093643,-1.59677039619958,0.110316897147174,0.173257718473471
"ENSG00000150773",4.93888021041394,-1.32362978020812,0.829155721375223,-1.59635849585982,0.110408776935081,0.173383543363795
"ENSG00000153914",923.92413910845,-0.111739065764189,0.069998913778242,-1.59629713852675,0.110422468666302,0.173386569699974
"ENSG00000183309",460.232735437079,-0.151212523202892,0.0947403909254758,-1.59607240086056,0.110472629751712,0.173446853870324
"ENSG00000145075",32.4949694598645,0.496773374532441,0.311263340465615,1.59599062899384,0.110490885565742,0.173457037864072
"ENSG00000183597",328.818758741262,-0.168313041082048,0.105488628110045,-1.59555626134851,0.110587899391304,0.173584089764546
"ENSG00000149532",1127.89107022747,0.100290895948466,0.0628577010193574,1.59552281298963,0.110595372702476,0.173584089764546
"ENSG00000182272",428.235192768547,0.145086626117736,0.0909491078576663,1.59525067958659,0.11065618983994,0.173661050565545
"ENSG00000188517",3.38730088454981,-1.68552818241222,1.05749401969376,-1.59388909159063,0.110960878097688,0.174120679450992
"ENSG00000175213",244.743423998229,0.189076950049212,0.118648409741819,1.5935902593271,0.111027837600498,0.174207204360283
"ENSG00000120616",269.526760250289,0.187032630156692,0.117418630331649,1.5928701401849,0.111189326130662,0.174442014957813
"ENSG00000136878",483.489897200983,-0.136737403861039,0.0858486120621035,-1.59277361132084,0.111210987055898,0.17445742706012
"ENSG00000182919",245.798882554373,0.193166665258306,0.12130367927933,1.59242214585672,0.111289883495974,0.174562612065098
"ENSG00000177370",525.122499517564,-0.131032622208268,0.082322999340858,-1.59168911795509,0.111454574642456,0.174793035129324
